stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons
2317,2023-01-10,WAIT,0.1,0.0,0.5,0.0,99.4,99.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2412,2023-12-13,AVOID,-0.2,0.0,-1.0,0.0,119.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-13,WATCH,0.36,0.4,1.0,0.0,955.0,955.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-13,AVOID,-0.1,0.0,-0.5,0.0,44.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-12-14,WAIT,0.1,0.0,0.5,0.0,582.0,575.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-14,AVOID,-0.2,0.0,-1.0,0.0,119.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-14,WATCH,0.36,0.4,1.0,0.0,966.0,966.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-14,AVOID,-0.14,0.0,-0.7,0.0,45.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2330,2023-12-15,WAIT,0.2,0.0,1.0,0.0,585.0,575.55,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-15,AVOID,-0.2,0.0,-1.0,0.0,118.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-15,WATCH,0.42,0.8,0.5,0.0,996.0,996.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-18,WAIT,0.2,0.0,1.0,0.0,585.0,575.95,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-18,WAIT,0.14,0.0,0.7,0.0,118.5,117.84,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-18,WAIT,0.1,0.0,0.5,0.0,989.0,945.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-12-19,WAIT,0.1,0.0,0.5,0.0,102.5,101.47,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-19,WAIT,0.2,0.0,1.0,0.0,585.0,575.95,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-19,AVOID,-0.2,0.0,-1.0,0.0,118.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-19,WAIT,0.1,0.0,0.5,0.0,992.0,948.55,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-12-20,WATCH,0.42,0.8,0.5,0.0,104.5,104.5,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-20,WAIT,0.2,0.0,1.0,0.0,585.0,576.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-20,AVOID,-0.1,0.0,-0.5,0.0,118.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-12-20,AVOID,-0.14,0.0,-0.7,0.0,44.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-21,WAIT,0.1,0.0,0.5,0.0,103.5,101.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-21,WAIT,0.14,0.0,0.7,0.0,577.0,576.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-21,AVOID,-0.2,0.0,-1.0,0.0,118.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-12-21,AVOID,-0.2,0.0,-1.0,0.0,44.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-22,WAIT,0.2,0.0,1.0,0.0,103.5,101.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-22,WAIT,0.14,0.0,0.7,0.0,582.0,576.65,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-22,AVOID,-0.2,0.0,-1.0,0.0,117.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-12-22,AVOID,-0.2,0.0,-1.0,0.0,44.65,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-25,WAIT,0.2,0.0,1.0,0.0,103.5,101.9,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-25,AVOID,-0.1,0.0,-0.5,0.0,581.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-25,AVOID,-0.2,0.0,-1.0,0.0,118.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-12-25,AVOID,-0.2,0.0,-1.0,0.0,44.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-26,WAIT,0.2,0.0,1.0,0.0,104.0,101.97,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-26,WAIT,0.16,0.4,0.0,0.0,586.0,586.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-26,WAIT,0.2,0.0,1.0,0.0,119.0,118.08,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-26,WAIT,0.16,0.4,0.0,0.0,1000.0,1000.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-26,AVOID,-0.14,0.0,-0.7,0.0,45.2,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-12-27,WAIT,0.14,0.0,0.7,0.0,103.5,102.05,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-27,WAIT,0.16,0.4,0.0,0.0,592.0,592.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-27,WAIT,0.2,0.0,1.0,0.0,119.5,118.15,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-27,WAIT,0.16,0.4,0.0,0.0,1040.0,1040.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-12-28,WAIT,0.2,0.0,1.0,0.0,104.0,102.17,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-12-28,WAIT,0.16,0.4,0.0,0.0,593.0,593.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-28,WAIT,0.2,0.0,1.0,0.0,120.0,119.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-12-28,WAIT,0.1,0.0,0.5,0.0,45.8,45.26,breakout inactive; margin trend positive; no active Davis signal; EPS improving
2317,2023-12-29,WAIT,0.2,0.0,1.0,0.0,104.5,102.38,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-12-29,WAIT,0.2,0.0,1.0,0.0,120.0,119.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-12-29,AVOID,-0.14,0.0,-0.7,0.0,1015.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2882,2023-12-29,WAIT,0.1,0.0,0.5,0.0,45.75,45.24,breakout inactive; margin trend positive; no active Davis signal; EPS improving
